,price,return,signal,prediction,strategy
0,34613.85,0.0009917133070652332,sell,1.0,1.846346280709174
0,34599.62,-0.00041119164233481515,buy,-1.0,1.8471056389788452
0,34612.12,0.00036121039973600286,buy,-1.0,1.8464385656967914
0,34782.21,0.004902139428937395,sell,1.0,1.8555122871457912
0,34945.6,0.004686517446927106,sell,1.0,1.8642285864435284
0,34827.67,-0.0033803808334788563,buy,-1.0,1.8705410522846049
0,34820.2,-0.00021450763759598017,buy,-1.0,1.8709423406649293
0,34794.64,-0.0007343262197706693,buy,-1.0,1.8723167272436494
0,34846.04,0.0014761489788282548,sell,1.0,1.8750825865765905
0,34768.19,-0.0022366126136365715,buy,-1.0,1.8792811134301595
0,34738.93,-0.0008419281860160028,buy,-1.0,1.8808639994136649
0,34648.13,-0.0026172041827346127,buy,-1.0,1.885793051894903
0,34636.69,-0.0003302310694884474,buy,-1.0,1.886415902187863
0,34649.5,0.00036977066125166525,buy,-1.0,1.8857184898815667
0,34593.43,-0.0016195158770774337,buy,-1.0,1.8887749152122628
0,34601.78,0.0002413461868395059,buy,-1.0,1.8883191215929167
0,34537.44,-0.0018611728212328286,buy,-1.0,1.8918368823847787
0,34506.37,-0.0009000083308630725,buy,-1.0,1.8935403177775973
0,34537.29,0.0008956652085664435,buy,-1.0,1.891845098881567
0,34569.98,0.0009460655134616996,buy,-1.0,1.8900561358482517
0,34576.78,0.00019668311347970655,buy,-1.0,1.8896844302781042
0,34513.16,-0.0018416579311453902,buy,-1.0,1.8931677891897278
0,34369.06,-0.004183959524301963,buy,-1.0,1.9011053201673644
0,34364.6,-0.00012977629901439732,buy,-1.0,1.9013520545896463
0,34419.56,0.0015980426800626963,sell,1.0,1.9043929253962393
0,34433.54,0.00040608193943679895,buy,-1.0,1.9036197428220092
0,34286.35,-0.004283773594130013,buy,-1.0,1.9117919101698306
0,34326.75,0.0011776178213443833,buy,-1.0,1.9095418750464686
0,34288.67,-0.0011099546985078974,buy,-1.0,1.911662556735253
0,34264.44,-0.0007068972074055125,buy,-1.0,1.9130143834030662
0,34282.26,0.000519937514174973,buy,-1.0,1.9120199939925593
0,34322.56,0.0011748447014472434,buy,-1.0,1.909774986459383
0,34300.09,-0.0006548858373458498,buy,-1.0,1.9110260806677581
0,34330.63,0.0008899805223027379,buy,-1.0,1.909326061282632
0,34387.68,0.001660402099729498,sell,1.0,1.9124989436852031
0,34423.74,0.0010480819404952587,buy,-1.0,1.9104955381310917
0,34424.04,8.714877952695558e-06,buy,-1.0,1.9104788884681978
0,34291.31,-0.0038631882126572447,buy,-1.0,1.9178737025731822
0,34287.47,-0.0001119879940707921,buy,-1.0,1.9180884934287885
0,34417.81,0.0037941816513227212,sell,1.0,1.9253798932968307
0,34402.59,-0.00044231071740750375,buy,-1.0,1.926231697825966
0,34383.05,-0.0005681418541891746,buy,-1.0,1.9273263816127593
0,34336.43,-0.0013568207196021334,buy,-1.0,1.9299431928511666
0,34303.3,-0.0009653302124794199,buy,-1.0,1.9318071248337794
0,34335.81,0.0009472734256316319,buy,-1.0,1.929978041738657
0,34367.78,0.0009306646801872183,sell,1.0,1.9317750402074387
0,34270.27,-0.0028412830958615062,buy,-1.0,1.937271564867753
0,34285.23,0.00043643472040803333,buy,-1.0,1.9364262567683053
0,34292.86,0.00022252005068914508,buy,-1.0,1.9359954110371782
0,34156.92,-0.0039719683166775255,buy,-1.0,1.94370041535772
0,34162.76,0.0001709609885242745,buy,-1.0,1.9433681468166037
